poll_utc,feed_utc,pass_id,node,target_utc,dt_sec,station,dish,activity,azimuth_deg,elevation_deg,wind_kmh,up_active_bands,up_x_power_kw,up_spacecraft,down_active_bands
2026-08-05T10:03:39Z,2026-08-05T10:03:36+00:00,044D,D,2026-08-05T10:05:38Z,-119,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X;X
2026-08-05T10:03:39Z,2026-08-05T10:03:36+00:00,044D,D,2026-08-05T10:05:38Z,-119,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",143,50,0,,,,X
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Goldstone,DSS26,Science Space Geodesy Program,309,47,17,,,,
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",104,48,17,S,,KPLO,S
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",67,8,17,,,,
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",180,90,17,X,10,STA,
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Canberra,DSS36,Science Space Geodesy Program,151,35,0,,,,
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",74,55,0,S,,NHPC,X
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X;X
2026-08-05T10:04:40Z,2026-08-05T10:04:36+00:00,044D,D,2026-08-05T10:05:38Z,-58,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",143,50,0,,,,X
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Goldstone,DSS26,Science Space Geodesy Program,262,47,23,,,,
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",104,48,23,S,,KPLO,S
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",67,8,23,,,,
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",180,90,23,,,,
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Canberra,DSS36,Science Space Geodesy Program,192,35,0,,,,
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",73,55,0,S,,NHPC,X
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X;X
2026-08-05T10:05:40Z,2026-08-05T10:05:36+00:00,044D,D,2026-08-05T10:05:38Z,2,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",143,50,0,,,,X
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Goldstone,DSS26,Science Space Geodesy Program,216,47,20,,,,
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",105,48,20,S,,KPLO,S
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",67,8,20,,,,
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",180,90,20,,,,
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Canberra,DSS36,Science Space Geodesy Program,192,35,0,,,,
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",73,56,0,X,18,NHPC,X
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X;X
2026-08-05T10:06:40Z,2026-08-05T10:06:36+00:00,044D,D,2026-08-05T10:05:38Z,62,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",143,50,0,,,,X
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Goldstone,DSS26,Science Space Geodesy Program,169,47,18,,,,
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",105,48,18,S,,KPLO,S
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",67,8,18,,,,
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",180,90,18,,,,
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Canberra,DSS36,Science Space Geodesy Program,192,35,0,,,,
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",73,56,0,S,,NHPC,X
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X;X
2026-08-05T10:07:40Z,2026-08-05T10:07:37+00:00,044D,D,2026-08-05T10:05:38Z,122,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",143,51,0,,,,X
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Goldstone,DSS26,Science Space Geodesy Program,122,47,19,,,,
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",105,49,19,S,,KPLO,S
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",67,9,19,,,,
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",168,78,19,,,,
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Canberra,DSS36,Science Space Geodesy Program,192,35,0,,,,
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",73,56,0,X,18,NHPC,X
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X;X
2026-08-05T10:08:40Z,2026-08-05T10:08:37+00:00,044D,D,2026-08-05T10:05:38Z,182,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",144,51,0,,,,X
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Goldstone,DSS26,Science Space Geodesy Program,107,48,14,,,,
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",105,49,14,S,,KPLO,S;X
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",67,9,14,,,,
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",120,29,14,,,,
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Canberra,DSS36,Science Space Geodesy Program,192,35,0,,,,
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",72,56,0,X,18,NHPC,X
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X;X
2026-08-05T10:09:41Z,2026-08-05T10:09:37+00:00,044D,D,2026-08-05T10:05:38Z,242,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",144,51,0,,,,X
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Goldstone,DSS26,Science Space Geodesy Program,107,48,20,,,,
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",105,49,20,S,,KPLO,S;X
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",67,9,20,,,,
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",73,15,20,,,,
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Canberra,DSS36,Science Space Geodesy Program,160,27,0,,,,
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",72,56,0,X,18,NHPC,X
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X;X
2026-08-05T10:10:41Z,2026-08-05T10:10:37+00:00,044D,D,2026-08-05T10:05:38Z,303,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",144,51,0,,,,X
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Goldstone,DSS26,Science Space Geodesy Program,107,48,21,,,,
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",106,49,21,S,,KPLO,S;X
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",68,9,21,,,,
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",72,15,21,,,,
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Canberra,DSS36,Science Space Geodesy Program,113,27,0,,,,
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",72,57,0,X,18,NHPC,X
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X;X
2026-08-05T10:11:41Z,2026-08-05T10:11:37+00:00,044D,D,2026-08-05T10:05:38Z,363,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",144,51,0,,,,X
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Goldstone,DSS26,Science Space Geodesy Program,107,48,23,,,,
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",106,49,23,S,,KPLO,S;X
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",68,9,23,,,,
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",72,15,23,,,,
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Canberra,DSS36,Science Space Geodesy Program,66,26,0,,,,
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",72,57,0,X,18,NHPC,X
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X;X
2026-08-05T10:12:41Z,2026-08-05T10:12:37+00:00,044D,D,2026-08-05T10:05:38Z,423,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",144,51,0,,,,X
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Goldstone,DSS26,Science Space Geodesy Program,108,48,23,,,,
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",106,50,23,S,,KPLO,S;X
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",68,9,23,,,,
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",73,15,23,,,,
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Canberra,DSS36,Science Space Geodesy Program,19,26,0,,,,
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",71,57,0,X,18,NHPC,X
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X;X
2026-08-05T10:13:41Z,2026-08-05T10:13:37+00:00,044D,D,2026-08-05T10:05:38Z,483,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",144,51,0,,,,X
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Goldstone,DSS26,Science Space Geodesy Program,108,48,17,,,,
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
